line_name,start_stop,end_stop,bounds,distance,station_name,station_coords,station_sequence
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,鼎富大厦,"110.259209,25.260782",1
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,东莲站,"110.262978,25.261267",2
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,黑山路口,"110.268585,25.261524",3
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,琴潭汽车客运站,"110.270393,25.257305",4
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,翠竹路,"110.273209,25.261524",5
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,机场路口,"110.277008,25.260504",6
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,象山区政府,"110.280807,25.262547",7
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,东安街口,"110.280113,25.267969",8
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,西门菜市,"110.281708,25.270884",9
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,九岗岭,"110.28138,25.276545",10
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,西凤路口,"110.284279,25.283298",11
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,信义路口,"110.286362,25.28323",12
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,观漪桥,"110.288841,25.281349",13
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,艺术馆,"110.29126,25.279539",14
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,乐群路口,"110.296288,25.280014",15
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,凤北路口,"110.298599,25.285688",16
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,东镇路,"110.298561,25.289417",17
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,观音阁,"110.298347,25.295792",18
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,北极广场,"110.300171,25.301088",19
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,商贸城,"110.300987,25.305187",20
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,群众路口,"110.301758,25.308733",21
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,新建路口,"110.303108,25.314362",22
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,芳华路西,"110.306053,25.317492",23
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,芳华路东,"110.308601,25.316576",24
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,五福村,"110.315186,25.313862",25
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,芳华路,"110.31752,25.312733",26
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,南洲大桥南,"110.319633,25.312405",27
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,南洲大桥北,"110.323456,25.319714",28
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,站前路东,"110.32119,25.326904",29
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,站前路,"110.31707,25.328016",30
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,站前路中,"110.312492,25.328352",31
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,桂北客运站,"110.309761,25.328333",32
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,站前路西,"110.305199,25.32847",33
1路(鼎富大厦--桂林北站),鼎富大厦,桂林北站,"110.259209,25.256216;110.326347,25.330803",18.44542,桂林北站,"110.303246,25.329313",34
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,叠彩山,"110.301376,25.287058",1
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,凤北路口,"110.29866,25.286043",2
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,乐群路口,"110.296463,25.281242",3
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,十字街,"110.29538,25.277582",4
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,文明路,"110.293182,25.271242",5
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,象山公园,"110.29303,25.267464",6
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,民主路,"110.291656,25.262644",7
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,安新小区北口,"110.292336,25.261051",8
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,上海路口,"110.287025,25.25983",9
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,机场路口,"110.277092,25.260609",10
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,翠竹路,"110.274437,25.261667",11
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,红岭路南口,"110.270576,25.262814",12
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,红岭路北口,"110.270454,25.265305",13
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,东安路,"110.269455,25.268272",14
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,东安路西,"110.261078,25.26815",15
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,琴潭中隐路口,"110.256531,25.271147",16
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,中隐路尾,"110.253647,25.274557",17
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,养生谷·中医街,"110.237907,25.286297",18
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,桂林健康学院,"110.23951,25.289158",19
2路(叠彩山--养生谷·颐养阁),叠彩山,养生谷·颐养阁,"110.232329,25.259680;110.301376,25.293069",12.49011,养生谷·颐养阁,"110.232329,25.293069",20
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,天鹅塘,"110.284119,25.257755",1
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,桂林站,"110.284241,25.262131",2
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,南门桥南,"110.286827,25.267382",3
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,西城路口,"110.289909,25.270018",4
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,阳桥,"110.292763,25.27257",5
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,十字街(解放西路),"110.29393,25.279026",6
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,艺术馆,"110.291473,25.279545",7
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,观漪桥,"110.288803,25.281675",8
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,信义路口,"110.286377,25.283289",9
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,西凤路口,"110.284241,25.283365",10
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,信义路尾,"110.28363,25.284983",11
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,隧道北口,"110.290276,25.295807",12
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,芦笛路,"110.292496,25.297823",13
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,环城北一路,"110.295929,25.301016",14
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,圣隆路,"110.294426,25.302752",15
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,九华山,"110.29007,25.30154",16
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,芦笛菜市,"110.289841,25.298195",17
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,冶金机械厂,"110.285812,25.298811",18
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,马鞍山,"110.281967,25.301037",19
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,芦笛路尾,"110.277214,25.300993",20
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,芦笛岩,"110.273026,25.303907",21
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,长海厂,"110.258812,25.306232",22
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,长海小学,"110.258629,25.303738",23
3路(天鹅塘--长海五村),天鹅塘,长海五村,"110.249645,25.257755;110.297745,25.306494",13.48948,长海五村,"110.249645,25.295849",24
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,六四门口,"110.33907,25.166067",1
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,白竹镜路口,"110.339912,25.167145",2
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,东山村村口,"110.340553,25.170214",3
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,奇峰幼儿园,"110.342766,25.17145",4
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,奇峰菜市,"110.341565,25.176469",5
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,奇峰医院,"110.342649,25.185159",6
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,2号门,"110.344315,25.18944",7
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,禄坊村委,"110.346786,25.189926",8
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,营门口,"110.336105,25.190985",9
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,柘木,"110.326576,25.209988",10
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,窑头,"110.318527,25.216028",11
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,百村,"110.30941,25.221285",12
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,旅游商品批发城,"110.297615,25.230026",13
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,瓦窑,"110.296455,25.231897",14
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,瓦窑口,"110.292442,25.236185",15
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,崇信路,"110.29052,25.240538",16
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,南溪医院,"110.287201,25.245005",17
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,桂青路,"110.284065,25.254066",18
4路(六四门口--桂林站),六四门口,桂林站,"110.283966,25.166067;110.346786,25.260902",15.05441,桂林站,"110.284035,25.260902",19
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,博文学院,"110.293549,25.061249",1
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,理工大学南门,"110.299416,25.058069",2
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,园博园路口(临时站),"110.306274,25.057842",3
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,理工大学雁山校区,"110.30658,25.066648",4
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,雁山中学,"110.306366,25.072573",5
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,雁山镇,"110.306549,25.075783",6
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,雁山医院,"110.30529,25.082088",7
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,良丰路南(临时站),"110.29995,25.088009",8
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,蒋家坝,"110.298744,25.091822",9
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,良丰小学,"110.298088,25.095669",10
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,会仙路口,"110.296974,25.101448",11
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,雁山新镇,"110.296204,25.104782",12
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,良丰路,"110.295219,25.11013",13
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,良丰农场(临时站),"110.295004,25.114978",14
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,旅游学院,"110.298568,25.120816",15
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,旅游学院路口,"110.295128,25.125364",16
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,高速路口,"110.294067,25.132826",17
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,北芬大村,"110.292419,25.141439",18
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,四合村委(临时站),"110.291832,25.159874",19
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,九美桥,"110.292153,25.167765",20
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,二塘中学,"110.290647,25.179423",21
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,二塘,"110.29113,25.184858",22
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,凯风路尾,"110.290283,25.187838",23
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,凯风路南,"110.288651,25.193005",24
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,茶店路口,"110.287888,25.198095",25
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,长虹路口,"110.287811,25.203056",26
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,大风山,"110.287766,25.207895",27
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,甑皮岩路口,"110.287529,25.213383",28
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,十一中学,"110.287254,25.218325",29
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,凯风路北,"110.290154,25.224144",30
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,平山,"110.292068,25.229969",31
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,瓦窑口,"110.292435,25.236225",32
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,崇信路,"110.290527,25.240528",33
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,南溪医院,"110.287033,25.245142",34
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,桂林站,"110.28424,25.262135",35
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,南门桥南,"110.286865,25.267427",36
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,南门桥,"110.29023,25.26819",37
5路(博文学院--文明路),博文学院,文明路,"110.283963,25.057747;110.308960,25.271055",28.18729,文明路,"110.293457,25.271055",38
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,轮胎厂门口,"110.381233,25.227665",1
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,轮胎厂,"110.374619,25.227583",2
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,雷劈山,"110.370079,25.229591",3
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,石油六公司技校,"110.363007,25.232306",4
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,十八中,"110.357361,25.230282",5
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,火车东站,"110.353401,25.229448",6
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,七里店路,"110.346161,25.236366",7
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,七里店路中,"110.341797,25.240578",8
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,七里店路北,"110.339592,25.242075",9
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,临时站(七里店检车站),"110.337502,25.243307",10
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,七里店,"110.333359,25.246239",11
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,五里店,"110.329369,25.25145",12
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,石油六公司,"110.324425,25.256536",13
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,三里店广场西口,"110.317574,25.260374",14
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,漓江路,"110.313416,25.260059",15
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,辅星路口,"110.30899,25.260004",16
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,穿山桥,"110.303902,25.260069",17
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,安新小区,"110.293991,25.259996",18
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,上海路口,"110.28698,25.259827",19
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,香江饭店,"110.28067,25.258694",20
6路(轮胎厂门口--公交铁西车场),轮胎厂门口,公交铁西车场,"110.280579,25.227522;110.381233,25.261293",12.3444,公交铁西车场,"110.280754,25.256268",21
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,永福全顺充电站,"109.983292,24.992882",1
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,碧水湾,"109.98481,24.991007",2
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,永福汽车站,"109.988403,24.990101",3
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,公路局,"109.989182,24.989124",4
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,移动公司,"109.987839,24.986908",5
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,凤山公园,"109.987732,24.983707",6
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,电影院,"109.985657,24.981533",7
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,县政府,"109.98378,24.98016",8
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,县剧院,"109.981842,24.980715",9
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,农贸市场,"109.980118,24.982149",10
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,湾里中学,"109.974762,24.984831",11
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,平岭,"109.969795,24.978529",12
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,蒋家屯,"109.957123,24.973871",13
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,岩头陂屯,"109.955238,24.966267",14
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,大茅屯,"109.958908,24.962084",15
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,头陂屯,"109.970474,24.939783",16
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,龙溪,"109.981972,24.930328",17
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,六朝,"109.99501,24.918911",18
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,广福路口,"109.998528,24.909271",19
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,广福乡政府,"109.982887,24.916721",20
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,鲤鱼滩电站,"109.944832,24.900578",21
永福7路(永福全顺充电站--大石村公所),永福全顺充电站,大石村公所,"109.944756,24.871321;109.998764,24.992882",26.05687,大石村公所,"109.946526,24.871462",22
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,曾村,"110.045502,25.025499",1
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,招呼站,"110.045197,25.023802",2
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,招呼站(曾村),"110.045319,25.019558",3
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,招呼站,"110.042038,25.01552",4
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,曾村路口,"110.040062,25.013195",5
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,明德小学路口,"110.019119,25.007145",6
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,李家寨,"110.01722,25.006088",7
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,火车南站,"109.999512,24.997568",8
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,县医院,"109.998344,24.994995",9
永福8路(曾村--银洞),曾村,银洞,"109.943352,24.979332;110.045563,25.025499",15.70011,永中路口,"109.996841,24.990829",10
